period_start,period_end,ticker,premium,premium_pct,underlying_ret_in_prev_period,current_return_for_underlying,pnl_dollar,pnl_pct,contribution_pct,stock_entry,stock_expiry,strike,payoff,atm_correction,carried,split_factor
2023-07-10,2023-08-04,WMT,2.14,1.3817,0.5,3.62,3.35,2.163,0.0721,154.88,160.49,155.0,5.49,0.06,False,1
2023-08-04,2023-09-01,JNJ,8.15,4.8213,6.0,-5.06,-8.15,-4.8213,-0.16071,169.04,160.48,175.0,0.0,2.98,False,1
2023-08-04,2023-09-01,TMO,13.38,2.4388,4.8,1.54,-6.28,-1.1447,-0.038157,548.64,557.1,550.0,7.1,0.68,False,1
2023-08-07,2023-09-01,ABBV,2.04,1.357,11.8,-1.42,-2.04,-1.3603,-0.045343,150.33,148.2,150.0,0.0,-0.17,False,1
2023-08-07,2023-09-01,ABT,1.61,1.4846,1.3,-5.16,-1.61,-1.4799,-0.04933,108.45,102.85,108.0,0.0,-0.22,False,1
2023-08-07,2023-09-01,ADBE,21.89,4.1323,6.7,6.32,11.33,2.1379,0.071263,529.73,563.21,530.0,33.21,0.14,False,1
2023-08-07,2023-09-01,AMZN,3.94,2.7704,11.9,-2.88,-3.94,-2.7704,-0.092347,142.22,138.12,142.0,0.0,-0.11,False,1
2023-08-07,2023-09-01,AVGO,32.69,3.6441,2.2,-2.74,-32.69,-3.6441,-0.12147,897.06,872.52,895.0,0.0,-1.03,False,1
2023-08-07,2023-09-01,BAC,0.92,2.8858,11.2,-9.1,-0.92,-2.8858,-0.096193,31.88,28.98,32.0,0.0,0.06,False,1
2023-08-07,2023-09-01,BX,3.28,3.156,11.3,0.54,-2.8,-2.6893,-0.089643,103.93,104.49,104.0,0.49,0.03,False,1
2023-08-07,2023-09-01,CMCSA,0.39,0.8581,8.6,0.62,0.34,0.7371,0.02457,45.45,45.73,45.0,0.73,-0.23,False,1
2023-08-07,2023-09-01,COST,12.65,2.2654,6.0,-2.54,-12.65,-2.2645,-0.075483,558.41,544.25,560.0,0.0,0.8,False,1
2023-08-07,2023-09-01,CVX,4.16,2.6018,3.0,2.76,0.15,0.0907,0.003023,159.89,164.3,160.0,4.3,0.06,False,1
2023-08-07,2023-09-01,GOOG,3.63,2.7513,12.9,3.68,1.17,0.8868,0.02956,131.94,136.8,132.0,4.8,0.03,False,1
2023-08-07,2023-09-01,GOOGL,3.84,2.9195,12.9,3.14,-0.17,-0.133,-0.004433,131.53,135.66,132.0,3.66,0.24,False,1
2023-08-07,2023-09-01,HD,10.46,3.1777,6.1,1.19,-7.39,-2.2435,-0.074783,329.17,333.08,330.0,3.08,0.41,False,1
2023-08-07,2023-09-01,IBM,2.77,1.8949,10.0,1.2,-0.83,-0.5678,-0.018927,146.18,147.94,146.0,1.94,-0.09,False,1
2023-08-07,2023-09-01,INTU,18.67,3.6951,8.8,8.78,25.93,5.132,0.171067,505.26,549.6,505.0,44.6,-0.13,False,1
2023-08-07,2023-09-01,JPM,3.29,2.0987,8.0,-6.34,-3.29,-2.0988,-0.06996,156.76,146.82,157.5,0.0,0.37,False,1
2023-08-07,2023-09-01,KO,0.54,0.8825,3.2,-3.07,-0.54,-0.8743,-0.029143,61.19,59.31,61.0,0.0,-0.09,False,1
2023-08-07,2023-09-01,LLY,16.63,3.6624,0.2,22.69,85.48,18.8249,0.627497,454.08,557.11,455.0,102.11,0.46,False,1
2023-08-07,2023-09-01,MA,5.12,1.2901,1.2,4.71,15.46,3.8942,0.129807,396.87,415.57,395.0,20.57,-0.93,False,1
2023-08-07,2023-09-01,META,8.82,2.7862,7.6,-6.37,-8.82,-2.7862,-0.092873,316.56,296.38,315.0,0.0,-0.78,False,1
2023-08-07,2023-09-01,NKE,2.44,2.2085,4.4,-7.35,-2.44,-2.2085,-0.073617,110.48,102.36,110.0,0.0,-0.24,False,1
2023-08-07,2023-09-01,NVDA,33.02,7.2704,7.7,6.81,-2.93,-0.644,-0.021467,454.17,485.09,455.0,30.09,0.42,False,1
2023-08-07,2023-09-01,ORCL,2.95,2.5409,1.5,4.16,1.98,1.7054,0.056847,116.1,120.93,116.0,4.93,-0.05,False,1
2023-08-07,2023-09-01,PEP,1.16,0.6207,1.4,-6.19,-1.16,-0.618,-0.0206,186.89,175.32,185.0,0.0,-0.94,False,1
2023-08-07,2023-09-01,PG,0.24,0.1529,5.4,-1.54,-0.24,-0.1529,-0.005097,156.92,154.51,155.0,0.0,-0.96,False,1
2023-08-07,2023-09-01,QCOM,3.73,3.1255,1.9,-3.31,-3.73,-3.1255,-0.104183,119.34,115.39,119.0,0.0,-0.17,False,1
2023-08-07,2023-09-01,UNH,7.18,1.4058,10.3,-6.75,-7.18,-1.4058,-0.04686,510.74,476.24,510.0,0.0,-0.37,False,1
2023-08-07,2023-09-01,V,2.63,1.089,1.4,2.73,5.48,2.2711,0.075703,241.51,248.11,240.0,8.11,-0.75,False,1
2023-08-07,2023-09-01,WFC,0.93,2.0639,6.5,-7.57,-0.93,-2.0639,-0.068797,45.06,41.65,45.0,0.0,-0.03,False,1
2023-08-07,2023-09-01,WMT,2.91,1.8132,3.6,0.67,-1.34,-0.8318,-0.027727,160.49,161.57,160.0,1.57,-0.24,False,1
2023-08-07,2023-09-01,XOM,2.77,2.584,2.4,5.9,3.75,3.4981,0.116603,107.2,113.52,107.0,6.52,-0.1,False,1
2023-08-31,2023-09-29,TMO,11.95,2.145,1.5,-9.14,-11.95,-2.145,-0.0715,557.1,506.17,560.0,0.0,1.45,False,1
2023-09-01,2023-09-29,AAPL,3.97,2.0954,5.9,-8.29,-3.97,-2.0954,-0.069847,189.46,173.75,190.0,0.0,0.27,False,1
2023-09-01,2023-09-29,ADBE,24.71,4.3874,6.3,-7.47,-24.71,-4.3882,-0.146273,563.21,521.13,565.0,0.0,0.89,False,1
2023-09-01,2023-09-29,BX,0.86,0.823,0.5,2.56,2.31,2.206,0.073533,104.49,107.16,104.0,3.16,-0.24,False,1
2023-09-01,2023-09-29,CMCSA,1.23,2.6897,0.6,-2.71,-1.23,-2.7006,-0.09002,45.73,44.49,46.0,0.0,0.13,False,1
2023-09-01,2023-09-29,CRM,3.84,1.7334,4.1,-8.04,-3.84,-1.7311,-0.057703,221.53,203.71,220.0,0.0,-0.76,False,1
2023-09-01,2023-09-29,CVX,3.54,2.1546,2.8,2.63,0.08,0.0487,0.001623,164.3,168.62,165.0,3.62,0.35,False,1
2023-09-01,2023-09-29,GOOG,3.4,2.4854,3.7,-1.19,-3.4,-2.4854,-0.082847,136.8,135.17,137.0,0.0,0.1,False,1
2023-09-01,2023-09-29,GOOGL,3.67,2.7053,3.1,-1.1,-3.67,-2.7053,-0.090177,135.66,134.17,136.0,0.0,0.17,False,1
2023-09-01,2023-09-29,HD,8.06,2.4198,1.2,-9.98,-8.06,-2.4198,-0.08066,333.08,299.83,335.0,0.0,0.96,False,1
2023-09-01,2023-09-29,IBM,2.18,1.4736,1.2,-4.83,-2.18,-1.4736,-0.04912,147.94,140.8,148.0,0.0,0.03,False,1
2023-09-01,2023-09-29,INTU,15.95,2.9021,8.8,-5.79,-15.95,-2.9021,-0.096737,549.6,517.8,550.0,0.0,0.2,False,1
2023-09-01,2023-09-29,LLY,8.3,1.4898,22.7,-3.38,-8.3,-1.4889,-0.04963,557.11,538.29,555.0,0.0,-1.05,False,1
2023-09-01,2023-09-29,MA,5.96,1.4342,4.7,-4.75,-5.96,-1.4354,-0.047847,415.57,395.85,415.0,0.0,-0.29,False,1
2023-09-01,2023-09-29,MRK,3.53,3.2138,3.5,-6.64,-3.53,-3.2138,-0.107127,109.84,102.55,110.0,0.0,0.08,False,1
2023-09-01,2023-09-29,NVDA,19.76,4.0735,6.8,-7.68,-19.76,-4.0724,-0.135747,485.09,447.82,485.0,0.0,-0.04,False,1
2023-09-01,2023-09-29,ORCL,3.08,2.5469,4.2,-11.76,-3.08,-2.5511,-0.085037,120.93,106.71,121.0,0.0,0.03,False,1
2023-09-01,2023-09-29,V,5.44,2.1926,2.7,-6.79,-5.44,-2.1946,-0.073153,248.11,231.27,250.0,0.0,0.94,False,1
2023-09-01,2023-09-29,WMT,0.53,0.328,0.7,-0.91,-0.42,-0.263,-0.008767,161.57,160.1,160.0,0.1,-0.78,False,1
2023-09-01,2023-09-29,XOM,2.63,2.3168,5.9,1.86,-1.0,-0.8809,-0.029363,113.52,115.63,114.0,1.63,0.24,False,1
2023-10-02,2023-10-27,ABBV,4.12,2.7791,0.0,-4.29,-4.12,-2.7825,-0.09275,148.25,141.89,148.0,0.0,-0.12,False,1
2023-10-02,2023-10-27,BX,3.52,3.2848,2.6,-13.79,-3.52,-3.2848,-0.109493,107.16,92.38,107.0,0.0,-0.08,False,1
2023-10-02,2023-10-27,COST,8.65,1.5141,5.0,-2.88,-8.65,-1.5132,-0.05044,571.31,554.88,570.0,0.0,-0.65,False,1
2023-10-02,2023-10-27,DIS,2.49,3.0489,0.0,-1.21,-2.49,-3.0427,-0.101423,81.67,80.68,82.0,0.0,0.17,False,1
2023-10-02,2023-10-27,META,13.36,4.3543,3.5,-1.36,-13.36,-4.3543,-0.145143,306.82,302.66,305.0,0.0,-0.91,False,1
2023-10-02,2023-10-27,NOW,30.47,5.4878,0.1,2.4,-16.93,-3.0483,-0.10161,555.23,568.54,555.0,13.54,-0.11,False,1
2023-10-02,2023-10-27,TSLA,12.45,4.9483,2.7,-21.56,-12.45,-4.9483,-0.164943,251.6,197.36,250.0,0.0,-0.8,False,1
2023-10-02,2023-10-27,UNH,14.7,2.8568,8.0,3.0,0.28,0.0554,0.001847,514.57,529.99,515.0,14.99,0.21,False,1
2023-10-02,2023-10-27,XOM,3.28,2.8366,1.9,-8.43,-3.28,-2.8323,-0.09441,115.63,105.88,116.0,0.0,0.19,False,1
2023-10-27,2023-11-24,LLY,27.17,4.8498,4.1,5.59,-0.63,-0.1133,-0.003777,560.23,591.53,565.0,26.53,2.39,False,1
2023-10-30,2023-11-24,ADBE,14.38,2.729,1.1,17.52,79.89,15.1611,0.50537,526.94,619.27,525.0,94.27,-0.97,False,1
2023-10-30,2023-11-24,AMZN,4.39,3.308,2.5,11.32,10.33,7.7877,0.25959,132.71,147.73,133.0,14.73,0.14,False,1
2023-10-30,2023-11-24,AVGO,29.82,3.5447,0.8,12.96,80.42,9.559,0.318633,841.25,950.24,840.0,110.24,-0.62,False,1
2023-10-30,2023-11-24,IBM,3.27,2.2926,1.3,9.07,9.3,6.5169,0.21723,142.63,155.57,143.0,12.57,0.18,False,1
2023-10-30,2023-11-24,KO,0.73,1.3001,1.2,4.11,1.72,3.0721,0.102403,56.15,58.46,56.0,2.46,-0.08,False,1
2023-10-30,2023-11-24,MRK,2.29,2.2302,0.1,-1.22,-2.29,-2.2302,-0.07434,102.68,101.43,103.0,0.0,0.16,False,1
2023-10-30,2023-11-24,MSFT,6.48,1.9211,4.8,12.24,37.13,11.0092,0.366973,337.31,378.61,335.0,43.61,-1.15,False,1
2023-10-30,2023-11-24,NFLX,13.36,3.2579,8.6,16.85,55.81,13.6095,0.45365,410.08,479.17,410.0,69.17,-0.04,False,1
2023-10-30,2023-11-24,NKE,2.86,2.8094,7.7,6.05,3.1,3.0452,0.101507,101.8,107.96,102.0,5.96,0.1,False,1
2023-10-30,2023-11-24,NOW,15.23,2.6788,2.4,17.94,85.32,15.0069,0.50023,568.54,670.55,570.0,100.55,0.73,False,1
2023-10-30,2023-11-24,PG,1.97,1.3198,2.8,1.33,0.27,0.1809,0.00603,149.26,151.24,149.0,2.24,-0.13,False,1
2023-10-30,2023-11-24,UNH,9.21,1.7378,3.0,2.57,4.39,0.8274,0.02758,529.99,543.59,530.0,13.59,0.01,False,1
2023-10-30,2023-11-24,V,6.43,2.7587,0.8,9.04,12.71,5.4531,0.18177,233.08,254.14,235.0,19.14,0.96,False,1
2023-10-30,2023-11-24,WMT,5.64,3.4597,1.8,-3.83,-5.64,-3.4597,-0.115323,163.02,156.77,165.0,0.0,0.99,False,1
2023-11-27,2023-12-22,AAPL,3.04,1.6018,11.5,2.01,0.57,0.2977,0.009923,189.79,193.6,190.0,3.6,0.11,False,1
2023-11-27,2023-12-22,ABT,2.11,2.0543,10.4,6.15,3.92,3.8214,0.12738,102.71,109.03,103.0,6.03,0.15,False,1
2023-11-27,2023-12-22,ADBE,21.21,3.425,17.5,-3.31,-21.21,-3.4258,-0.114193,619.27,598.75,620.0,0.0,0.36,False,1
2023-11-27,2023-12-22,AMZN,3.79,2.5655,11.3,3.85,1.63,1.1067,0.03689,147.73,153.42,148.0,5.42,0.14,False,1
2023-11-27,2023-12-22,AVGO,30.88,3.2497,13.0,18.07,141.1,14.8489,0.494963,950.24,1121.98,950.0,171.98,-0.12,False,1
2023-11-27,2023-12-22,BAC,1.18,3.9919,15.1,13.09,2.25,7.6116,0.25372,29.56,33.43,30.0,3.43,0.22,False,1
2023-11-27,2023-12-22,BX,0.71,0.6651,15.6,22.43,23.99,22.4684,0.748947,106.75,130.69,106.0,24.69,-0.38,False,1
2023-11-27,2023-12-22,CMCSA,0.75,1.7819,4.1,4.54,1.25,2.9579,0.098597,42.09,44.0,42.0,2.0,-0.05,False,1
2023-11-27,2023-12-22,COST,10.92,1.8356,7.2,12.89,65.68,11.0405,0.368017,594.9,671.6,595.0,76.6,0.05,False,1
2023-11-27,2023-12-22,CRM,6.84,3.0428,12.8,18.48,34.5,15.3499,0.511663,224.79,266.34,225.0,41.34,0.11,False,1
2023-11-27,2023-12-22,DIS,1.72,1.8073,18.0,-4.36,-1.72,-1.802,-0.060067,95.17,91.02,95.0,0.0,-0.08,False,1
2023-11-27,2023-12-22,GOOG,2.49,1.8037,9.8,3.38,2.23,1.6117,0.053723,138.05,142.72,138.0,4.72,-0.03,False,1
2023-11-27,2023-12-22,GOOGL,2.13,1.5615,9.6,3.72,3.36,2.4595,0.081983,136.41,141.49,136.0,5.49,-0.21,False,1
2023-11-27,2023-12-22,HD,4.46,1.4345,10.5,12.12,34.13,10.9771,0.365903,310.92,348.59,310.0,38.59,-0.46,False,1
2023-11-27,2023-12-22,IBM,1.13,0.7264,9.1,4.22,6.01,3.86,0.128667,155.57,162.14,155.0,7.14,-0.29,False,1
2023-11-27,2023-12-22,JNJ,0.93,0.6148,2.9,2.76,4.53,2.9945,0.099817,151.28,155.46,150.0,5.46,-0.64,False,1
2023-11-27,2023-12-22,JPM,1.67,1.0901,11.5,9.28,13.22,8.6331,0.28777,153.19,167.4,152.5,14.9,-0.35,False,1
2023-11-27,2023-12-22,KO,0.4,0.6842,4.1,-0.24,-0.08,-0.1368,-0.00456,58.46,58.32,58.0,0.32,-0.23,False,1
2023-11-27,2023-12-22,LLY,11.48,1.9407,5.6,-3.57,-11.48,-1.9416,-0.06472,591.53,570.39,590.0,0.0,-0.77,False,1
2023-11-27,2023-12-22,MA,5.58,1.3644,9.8,3.7,8.52,2.0821,0.069403,408.97,424.1,410.0,14.1,0.51,False,1
2023-11-27,2023-12-22,META,8.05,2.4051,10.6,5.58,10.34,3.0893,0.102977,334.7,353.39,335.0,18.39,0.15,False,1
2023-11-27,2023-12-22,MSFT,7.77,2.0522,12.2,-1.06,-7.77,-2.0509,-0.068363,378.61,374.58,380.0,0.0,0.7,False,1
2023-11-27,2023-12-22,NFLX,11.62,2.425,16.8,1.58,-4.86,-1.0132,-0.033773,479.17,486.76,480.0,6.76,0.42,False,1
2023-11-27,2023-12-22,NKE,3.72,3.4457,6.1,0.07,-3.68,-3.4087,-0.113623,107.96,108.04,108.0,0.04,0.02,False,1
2023-11-27,2023-12-22,NOW,13.97,2.0834,17.9,4.03,13.57,2.0245,0.067483,670.55,697.55,670.0,27.55,-0.28,False,1
2023-11-27,2023-12-22,NVDA,13.74,2.8481,17.2,1.22,-5.44,-1.1276,-0.037587,482.42,488.3,480.0,8.3,-1.21,False,1
2023-11-27,2023-12-22,ORCL,3.3,2.8333,14.6,-8.82,-3.3,-2.8376,-0.094587,116.47,106.2,116.0,0.0,-0.24,False,1
2023-11-27,2023-12-22,PEP,3.85,2.2873,3.7,-0.38,-3.85,-2.2873,-0.076243,168.32,167.68,170.0,0.0,0.84,False,1
2023-11-27,2023-12-22,PG,0.63,0.4166,1.3,-3.94,-0.63,-0.4166,-0.013887,151.24,145.28,150.0,0.0,-0.62,False,1
2023-11-27,2023-12-22,QCOM,4.12,3.2137,18.9,11.93,11.37,8.869,0.295633,128.2,143.49,128.0,15.49,-0.1,False,1
2023-11-27,2023-12-22,TSLA,9.11,3.8589,19.6,6.97,8.43,3.5708,0.119027,236.08,252.54,235.0,17.54,-0.54,False,1
2023-11-27,2023-12-22,UNH,8.2,1.5085,2.6,-4.28,-8.2,-1.5094,-0.050313,543.59,520.31,545.0,0.0,0.7,False,1
2023-11-27,2023-12-22,V,4.3,1.692,9.0,1.69,-0.87,-0.3423,-0.01141,254.14,258.43,255.0,3.43,0.43,False,1
2023-11-27,2023-12-22,WFC,0.71,1.6504,9.1,14.32,5.47,12.715,0.423833,43.02,49.18,43.0,6.18,-0.01,False,1
2023-12-22,2024-01-19,AAPL,2.25,1.1622,2.0,0.15,-0.86,-0.4442,-0.014807,193.6,193.89,192.5,1.39,-0.55,False,1
2023-12-22,2024-01-19,ABBV,3.53,2.2783,11.4,6.74,6.86,4.4275,0.147583,154.94,165.39,155.0,10.39,0.03,False,1
2023-12-22,2024-01-19,ABT,2.13,1.9536,6.2,4.73,3.07,2.8112,0.093707,109.03,114.19,109.0,5.19,-0.01,False,1
2023-12-22,2024-01-19,AMZN,2.89,1.8837,3.9,0.89,-0.61,-0.3976,-0.013253,153.42,154.78,152.5,2.28,-0.46,False,1
2023-12-22,2024-01-19,AVGO,29.08,2.5918,18.1,8.78,71.42,6.3655,0.212183,1121.98,1220.5,1120.0,100.5,-0.99,False,1
2023-12-22,2024-01-19,BAC,0.98,2.9315,13.1,-2.63,-0.98,-2.9465,-0.098217,33.43,32.55,33.5,0.0,0.03,False,1
2023-12-22,2024-01-19,BX,4.15,3.1755,22.4,-7.44,-4.15,-3.1793,-0.105977,130.69,120.97,131.0,0.0,0.15,False,1
2023-12-22,2024-01-19,CMCSA,1.1,2.5,4.5,-0.86,-1.1,-2.5,-0.083333,44.0,43.62,44.0,0.0,-0.0,False,1
2023-12-22,2024-01-19,COST,9.7,1.4443,12.9,3.11,12.81,1.9074,0.06358,671.6,692.51,670.0,22.51,-0.8,False,1
2023-12-22,2024-01-19,CRM,6.73,2.5268,18.5,5.24,6.07,2.279,0.075967,266.34,280.3,267.5,12.8,0.58,False,1
2023-12-22,2024-01-19,CVX,2.29,1.5161,4.6,-5.67,-2.29,-1.5194,-0.050647,151.05,142.49,150.0,0.0,-0.53,False,1
2023-12-22,2024-01-19,GOOG,3.12,2.1861,3.4,3.5,2.09,1.4644,0.048813,142.72,147.71,142.5,5.21,-0.11,False,1
2023-12-22,2024-01-19,GOOGL,3.65,2.5797,3.7,3.18,0.84,0.5902,0.019673,141.49,145.99,141.5,4.49,0.0,False,1
2023-12-22,2024-01-19,HD,4.86,1.3942,12.1,2.32,4.34,1.2436,0.041453,348.59,356.69,347.5,9.19,-0.54,False,1
2023-12-22,2024-01-19,IBM,2.74,1.6899,4.2,6.59,7.59,4.6811,0.156037,162.14,172.83,162.5,10.33,0.18,False,1
2023-12-22,2024-01-19,INTU,14.76,2.3651,28.0,1.05,-9.16,-1.467,-0.0489,624.07,630.61,625.0,5.61,0.46,False,1
2023-12-22,2024-01-19,JNJ,1.86,1.1964,2.8,4.51,5.61,3.6086,0.120287,155.46,162.47,155.0,7.47,-0.23,False,1
2023-12-22,2024-01-19,JPM,3.77,2.2521,9.3,1.62,-1.16,-0.693,-0.0231,167.4,170.11,167.5,2.61,0.05,False,1
2023-12-22,2024-01-19,MA,7.6,1.792,3.7,3.69,7.15,1.6859,0.056197,424.1,439.75,425.0,14.75,0.45,False,1
2023-12-22,2024-01-19,META,8.75,2.476,5.6,8.03,20.53,5.808,0.1936,353.39,381.78,352.5,29.28,-0.45,False,1
2023-12-22,2024-01-19,MRK,2.19,2.0334,6.2,10.89,9.24,8.5794,0.28598,107.7,119.43,108.0,11.43,0.15,False,1
2023-12-22,2024-01-19,NFLX,14.02,2.8803,1.6,-0.22,-14.02,-2.8803,-0.09601,486.76,485.71,487.5,0.0,0.37,False,1
2023-12-22,2024-01-19,NKE,2.31,2.1381,0.1,-6.92,-2.31,-2.1381,-0.07127,108.04,100.56,108.0,0.0,-0.02,False,1
2023-12-22,2024-01-19,NOW,18.48,2.6493,4.0,7.87,36.48,5.229,0.1743,697.55,752.45,697.5,54.95,-0.02,False,1
2023-12-22,2024-01-19,NVDA,16.11,3.2992,1.2,22.17,92.93,19.0313,0.634377,488.3,596.54,487.5,109.04,-0.4,False,1
2023-12-22,2024-01-19,QCOM,2.8,1.9514,11.9,6.54,7.06,4.9237,0.164123,143.49,152.87,143.0,9.87,-0.25,False,1
2023-12-22,2024-01-19,TSLA,11.63,4.6052,7.0,-17.32,-11.63,-4.6052,-0.153507,252.54,208.8,252.5,0.0,-0.02,False,1
2023-12-22,2024-01-19,V,2.45,0.948,1.7,4.94,11.26,4.3551,0.14517,258.43,271.2,257.5,13.7,-0.46,False,1
2023-12-22,2024-01-19,WFC,1.12,2.2773,14.3,-1.32,-1.12,-2.2773,-0.07591,49.18,48.53,49.0,0.0,-0.09,False,1
2024-01-22,2024-02-16,AAPL,5.56,2.8676,0.1,-5.97,-5.56,-2.865,-0.0955,193.89,182.31,195.0,0.0,0.56,False,1
2024-01-22,2024-02-16,ABBV,3.31,2.0013,6.7,7.32,9.19,5.5535,0.185117,165.39,177.49,165.0,12.49,-0.19,False,1
2024-01-22,2024-02-16,ABT,2.0,1.7515,4.7,-0.16,-1.99,-1.7471,-0.058237,114.19,114.01,114.0,0.01,-0.1,False,1
2024-01-22,2024-02-16,ADBE,14.45,2.394,0.8,-9.43,-14.45,-2.3948,-0.079827,603.59,546.66,602.5,0.0,-0.55,False,1
2024-01-22,2024-02-16,AMZN,6.06,3.9152,0.9,9.52,8.45,5.4594,0.18198,154.78,169.51,155.0,14.51,0.11,False,1
2024-01-22,2024-02-16,AVGO,35.25,2.8882,8.8,2.05,-9.75,-0.7989,-0.02663,1220.5,1245.5,1220.0,25.5,-0.25,False,10
2024-01-22,2024-02-16,COST,13.99,2.0202,3.1,4.55,14.99,2.1653,0.072177,692.51,723.99,695.0,28.99,1.24,False,1
2024-01-22,2024-02-16,CRM,5.99,2.137,5.2,3.36,3.73,1.3307,0.044357,280.3,289.72,280.0,9.72,-0.15,False,1
2024-01-22,2024-02-16,DIS,3.18,3.3446,4.5,17.37,13.42,14.1144,0.47048,95.08,111.6,95.0,16.6,-0.04,False,1
2024-01-22,2024-02-16,GOOG,4.46,3.0194,3.5,-4.03,-4.46,-3.0228,-0.10076,147.71,141.76,148.0,0.0,0.14,False,1
2024-01-22,2024-02-16,GOOGL,4.03,2.7605,3.2,-3.75,-4.03,-2.7639,-0.09213,145.99,140.52,146.0,0.0,0.0,False,1
2024-01-22,2024-02-16,HD,6.3,1.7662,2.3,1.59,-1.45,-0.4079,-0.013597,356.69,362.35,357.5,4.85,0.4,False,1
2024-01-22,2024-02-16,IBM,4.58,2.65,6.6,8.57,10.56,6.1072,0.203573,172.83,187.64,172.5,15.14,-0.17,False,1
2024-01-22,2024-02-16,INTU,14.2,2.2518,1.0,3.99,11.54,1.8308,0.061027,630.61,655.74,630.0,25.74,-0.3,False,1
2024-01-22,2024-02-16,JNJ,3.11,1.9142,4.5,-3.64,-3.11,-1.9173,-0.06391,162.47,156.55,162.5,0.0,0.01,False,1
2024-01-22,2024-02-16,JPM,2.44,1.4344,1.6,5.24,6.58,3.871,0.129033,170.11,179.03,170.0,9.03,-0.06,False,1
2024-01-22,2024-02-16,KO,1.24,2.0816,2.1,-0.3,-1.24,-2.0732,-0.069107,59.57,59.39,60.0,0.0,0.22,False,1
2024-01-22,2024-02-16,LLY,21.41,3.3937,10.6,23.96,130.65,20.7092,0.690307,630.88,782.06,630.0,152.06,-0.44,False,1
2024-01-22,2024-02-16,MA,9.12,2.0739,3.7,6.45,19.01,4.3218,0.14406,439.75,468.13,440.0,28.13,0.12,False,1
2024-01-22,2024-02-16,META,17.06,4.4685,8.0,23.98,73.76,19.32,0.644,381.78,473.32,382.5,90.82,0.36,False,1
2024-01-22,2024-02-16,MRK,1.73,1.4485,10.9,7.0,7.06,5.9072,0.196907,119.43,127.79,119.0,8.79,-0.22,False,1
2024-01-22,2024-02-16,MSFT,11.79,2.9734,5.9,1.9,-5.23,-1.3203,-0.04401,396.51,404.06,397.5,6.56,0.49,False,1
2024-01-22,2024-02-16,NOW,22.27,2.9597,7.9,1.67,-7.27,-0.9662,-0.032207,752.45,765.0,750.0,15.0,-1.23,False,5
2024-01-22,2024-02-16,NVDA,19.68,3.299,22.2,21.72,111.45,18.6827,0.622757,596.54,726.13,595.0,131.13,-0.77,False,1
2024-01-22,2024-02-16,ORCL,2.09,1.8983,3.7,1.1,-0.78,-0.7084,-0.023613,110.1,111.31,110.0,1.31,-0.05,False,1
2024-01-22,2024-02-16,PG,2.61,1.7652,1.8,6.53,6.9,4.6666,0.155553,147.86,157.51,148.0,9.51,0.07,False,1
2024-01-22,2024-02-16,QCOM,4.92,3.2184,6.5,-0.12,-4.72,-3.0909,-0.10303,152.87,152.69,152.5,0.19,-0.18,False,1
2024-01-22,2024-02-16,TMO,11.1,2.0058,4.6,-1.0,-11.1,-2.0067,-0.06689,553.39,547.84,550.0,0.0,-1.7,False,1
2024-01-22,2024-02-16,V,4.0,1.4749,4.9,2.71,4.56,1.6814,0.056047,271.2,278.56,270.0,8.56,-0.6,False,1
2024-01-22,2024-02-16,WMT,2.25,1.3856,3.7,4.91,5.61,3.4516,0.115053,162.39,170.36,162.5,7.86,0.05,False,1
2024-02-16,2024-03-15,ABBV,0.63,0.3549,7.3,0.56,2.86,1.6085,0.053617,177.49,178.49,175.0,3.49,-1.25,False,1
2024-02-16,2024-03-15,AMZN,5.04,2.9733,9.5,2.93,-0.56,-0.3274,-0.010913,169.51,174.48,170.0,4.48,0.25,False,1
2024-02-16,2024-03-15,BAC,0.87,2.5521,4.7,5.63,1.13,3.3294,0.11098,34.09,36.01,34.0,2.01,-0.05,False,1
2024-02-16,2024-03-15,BX,5.83,4.5586,5.7,-3.49,-5.83,-4.5547,-0.151823,127.89,123.43,130.0,0.0,1.06,False,1
2024-02-16,2024-03-15,COST,18.66,2.5774,4.5,1.04,-12.12,-1.6734,-0.05578,723.99,731.54,725.0,6.54,0.51,False,1
2024-02-16,2024-03-15,CRM,12.63,4.3594,3.4,3.72,-2.12,-0.7317,-0.02439,289.72,300.51,290.0,10.51,0.14,False,1
2024-02-16,2024-03-15,CVX,3.33,2.1535,8.5,0.5,-2.92,-1.8916,-0.063053,154.63,155.41,155.0,0.41,0.18,False,1
2024-02-16,2024-03-15,DIS,1.2,1.0753,17.4,2.02,2.65,2.3745,0.07915,111.6,113.85,110.0,3.85,-0.8,False,1
2024-02-16,2024-03-15,HD,8.22,2.2685,1.6,2.64,3.69,1.017,0.0339,362.35,371.91,360.0,11.91,-1.18,False,1
2024-02-16,2024-03-15,IBM,5.98,3.187,8.6,2.16,-4.29,-2.2863,-0.07621,187.64,191.69,190.0,1.69,1.18,False,1
2024-02-16,2024-03-15,JPM,4.14,2.3125,5.2,7.61,8.53,4.7618,0.158727,179.03,192.66,180.0,12.66,0.49,False,1
2024-02-16,2024-03-15,LLY,23.82,3.0458,24.0,-2.48,-23.82,-3.0458,-0.101527,782.06,762.66,780.0,0.0,-1.03,False,1
2024-02-16,2024-03-15,MA,8.98,1.9183,6.5,2.3,-0.09,-0.0203,-0.000677,468.13,478.89,470.0,8.89,0.93,False,1
